Filename,Component 1,Component 2
lbp_P244_L_CM_CC.jpg,-56.357525,1.5029829
lbp_P244_L_CM_MLO.jpg,-63.59682,2.7038367
lbp_P244_R_CM_CC.jpg,-63.11025,2.753314
lbp_P244_R_CM_MLO.jpg,-61.527122,0.977864
lbp_P245_L_CM_CC.jpg,-17.876661,-9.463948
lbp_P245_R_CM_CC.jpg,-15.493778,11.579735
lbp_P246_R_CM_MLO.jpg,-4.170939,9.0740385
lbp_P247_L_CM_MLO.jpg,2.513121,1.0914516
lbp_P248_L_CM_CC.jpg,9.610418,17.176018
lbp_P248_L_CM_MLO.jpg,-2.1786234,8.672911
lbp_P248_R_CM_MLO.jpg,11.847944,2.751503
lbp_P249_L_CM_CC.jpg,29.129211,16.788725
lbp_P249_L_CM_MLO.jpg,-22.664343,-11.447935
lbp_P249_R_CM_CC.jpg,-18.473326,-11.34194
lbp_P249_R_CM_MLO.jpg,2.6380937,2.1183093
lbp_P24_L_CM_CC.jpg,-6.8593755,12.431707
lbp_P24_L_CM_MLO.jpg,20.99448,8.972749
lbp_P24_R_CM_CC.jpg,12.57462,14.385237
lbp_P24_R_CM_MLO.jpg,1.3582343,20.890694
lbp_P250_L_CM_CC.jpg,19.921658,-23.269968
lbp_P251_L_CM_CC.jpg,-12.253224,1.7195505
lbp_P251_L_CM_MLO.jpg,0.5814043,-1.9288816
lbp_P251_R_CM_CC.jpg,25.98527,-10.126877
lbp_P251_R_CM_MLO.jpg,15.909139,-6.138382
lbp_P252_L_CM_CC.jpg,12.785938,-24.739077
lbp_P252_L_CM_MLO.jpg,1.0996972,23.320724
lbp_P252_R_CM_CC.jpg,-10.302437,-20.553802
lbp_P252_R_CM_MLO.jpg,8.655355,-19.38516
lbp_P253_L_CM_CC.jpg,8.608218,29.191498
lbp_P253_L_CM_MLO.jpg,12.839614,-21.047855
lbp_P253_R_CM_CC.jpg,34.73442,0.48295447
lbp_P253_R_CM_MLO.jpg,-11.24198,-17.707829
lbp_P254_L_CM_CC.jpg,19.584463,3.2778096
lbp_P254_L_CM_MLO.jpg,5.127935,27.52513
lbp_P254_R_CM_CC.jpg,-5.8364367,13.603434
lbp_P254_R_CM_MLO.jpg,32.018867,9.95275
lbp_P255_L_CM_CC.jpg,1.8890291,-20.346474
lbp_P255_L_CM_MLO.jpg,33.492054,9.4654
lbp_P255_R_CM_CC.jpg,1.1327113,-20.73188
lbp_P255_R_CM_MLO.jpg,12.323642,-23.6626
lbp_P256_L_CM_CC.jpg,37.090816,8.444846
lbp_P256_L_CM_MLO.jpg,15.208471,3.8498857
lbp_P257_L_CM_CC.jpg,18.121582,4.378718
lbp_P257_L_CM_MLO.jpg,2.8172474,-24.067724
lbp_P257_R_CM_CC.jpg,24.528332,-5.710984
lbp_P257_R_CM_MLO.jpg,-10.719294,-24.050703
lbp_P258_L_CM_CC.jpg,27.331182,-11.002178
lbp_P258_L_CM_MLO.jpg,-2.5801327,-26.017649
lbp_P258_R_CM_CC.jpg,-3.791537,-26.003716
lbp_P258_R_CM_MLO.jpg,10.653292,25.092552
lbp_P259_L_CM_CC.jpg,-11.962599,7.784279
lbp_P259_L_CM_MLO.jpg,-17.672935,7.7930374
lbp_P259_R_CM_CC.jpg,21.706114,-22.610043
lbp_P259_R_CM_MLO.jpg,5.403857,-15.736296
lbp_P25_L_CM_MLO.jpg,3.6127224,2.4639885
lbp_P25_R_CM_CC.jpg,23.228243,11.832995
lbp_P260_L_CM_CC.jpg,-14.136373,-13.774025
lbp_P260_L_CM_MLO.jpg,12.00375,-0.13298225
lbp_P260_R_CM_CC.jpg,11.670268,17.750168
lbp_P260_R_CM_MLO.jpg,-18.240345,-2.8900366
lbp_P261_L_CM_CC.jpg,11.29661,-28.84207
lbp_P261_L_CM_MLO.jpg,-19.08697,2.557204
lbp_P261_R_CM_CC.jpg,27.722113,-7.898323
lbp_P261_R_CM_MLO.jpg,-12.597856,-10.287639
lbp_P262_L_CM_CC.jpg,36.008087,10.178929
lbp_P262_L_CM_MLO.jpg,23.4621,1.8660344
lbp_P262_R_CM_CC.jpg,-18.672216,-18.584194
lbp_P262_R_CM_MLO.jpg,21.16289,-10.791972
lbp_P263_L_CM_CC.jpg,-18.665554,12.260383
lbp_P263_L_CM_MLO.jpg,20.693201,2.773862
lbp_P263_R_CM_CC.jpg,-15.560083,14.194933
lbp_P263_R_CM_MLO.jpg,-11.198925,-24.255089
lbp_P264_L_CM_CC.jpg,-18.064554,5.94933
lbp_P264_L_CM_MLO.jpg,22.798141,-6.2169456
lbp_P264_R_CM_CC.jpg,11.448437,16.548649
lbp_P264_R_CM_MLO.jpg,18.970423,-3.063176
lbp_P265_L_CM_CC.jpg,8.722345,-22.152866
lbp_P265_L_CM_MLO.jpg,35.926815,4.6039042
lbp_P265_R_CM_CC.jpg,-20.78427,1.6308658
lbp_P265_R_CM_MLO.jpg,2.0547416,-19.675888
lbp_P266_L_CM_CC.jpg,-1.8534778,-29.009373
lbp_P266_L_CM_MLO.jpg,22.59161,-16.700024
lbp_P266_R_CM_CC.jpg,-2.8859117,-23.237137
lbp_P266_R_CM_MLO.jpg,4.8431067,-24.31415
lbp_P267_L_CM_CC.jpg,-4.9659786,-21.108414
lbp_P267_L_CM_MLO.jpg,-14.673876,2.9575305
lbp_P267_R_CM_CC.jpg,3.3662276,24.923103
lbp_P267_R_CM_MLO.jpg,-2.4725654,-29.647526
lbp_P268_L_CM_CC.jpg,22.167479,2.7181828
lbp_P268_L_CM_MLO.jpg,-2.7513344,-13.1873865
lbp_P268_R_CM_CC.jpg,-22.040731,1.2500373
lbp_P268_R_CM_MLO.jpg,26.403677,9.628716
lbp_P269_L_CM_CC.jpg,-17.959772,-6.321639
lbp_P269_L_CM_MLO.jpg,2.1516132,17.973642
lbp_P269_R_CM_CC.jpg,11.024658,-23.608707
lbp_P269_R_CM_MLO.jpg,2.2997875,26.970299
lbp_P26_L_CM_CC.jpg,14.706074,-13.48183
lbp_P26_L_CM_MLO.jpg,14.343768,-0.33438772
lbp_P270_L_CM_CC.jpg,4.6520247,-24.017849
lbp_P270_L_CM_MLO.jpg,-19.931885,4.1304092
lbp_P270_R_CM_CC.jpg,-8.084756,4.392269
lbp_P270_R_CM_MLO.jpg,-19.5046,9.212461
lbp_P271_L_CM_CC.jpg,34.36245,9.289285
lbp_P271_L_CM_MLO.jpg,17.298706,0.48761165
lbp_P271_R_CM_CC.jpg,12.354577,-23.592007
lbp_P271_R_CM_MLO.jpg,-15.657299,1.4649267
lbp_P272_L_CM_CC.jpg,-0.6641337,13.196855
lbp_P272_L_CM_MLO.jpg,1.3592016,6.4294033
lbp_P272_R_CM_CC.jpg,-13.391928,-6.4194055
lbp_P272_R_CM_MLO.jpg,-0.9830411,-4.5927057
lbp_P273_L_CM_CC.jpg,20.934824,5.1811047
lbp_P273_L_CM_MLO.jpg,18.872824,-17.023218
lbp_P273_R_CM_CC.jpg,21.466047,-7.2993674
lbp_P273_R_CM_MLO.jpg,31.918245,6.899376
lbp_P274_L_CM_CC.jpg,12.967509,-3.4691389
lbp_P274_L_CM_MLO.jpg,8.808938,-27.288582
lbp_P274_R_CM_CC.jpg,28.367458,-8.094706
lbp_P274_R_CM_MLO.jpg,20.489826,-3.1138368
lbp_P275_L_CM_CC.jpg,19.60042,-9.02272
lbp_P275_L_CM_MLO.jpg,27.818716,9.7966385
lbp_P275_R_CM_CC.jpg,-15.551061,-16.618406
lbp_P275_R_CM_MLO.jpg,20.09001,-7.1347218
lbp_P276_L_CM_CC.jpg,18.121803,-8.985036
lbp_P276_L_CM_MLO.jpg,6.1899548,3.2792041
lbp_P276_R_CM_CC.jpg,-22.672403,8.433264
lbp_P276_R_CM_MLO.jpg,-11.189905,-19.866346
lbp_P277_L_CM_CC.jpg,-21.019426,-14.781203
lbp_P277_L_CM_MLO.jpg,-21.50455,-9.956652
lbp_P277_R_CM_CC.jpg,30.138308,12.427496
lbp_P277_R_CM_MLO.jpg,13.489573,-16.72915
lbp_P278_L_CM_CC.jpg,-2.8779697,-11.869295
lbp_P278_L_CM_MLO.jpg,-15.921328,10.053031
lbp_P278_R_CM_CC.jpg,-7.881227,4.3130813
lbp_P278_R_CM_MLO.jpg,-13.232085,9.3972225
lbp_P279_L_CM_CC.jpg,8.098717,-24.220724
lbp_P279_L_CM_MLO.jpg,-2.7889328,-23.996069
lbp_P279_R_CM_CC.jpg,35.75343,-0.18654826
lbp_P279_R_CM_MLO.jpg,24.023684,3.0424263
lbp_P27_L_CM_CC.jpg,19.500334,17.03012
lbp_P27_L_CM_MLO.jpg,26.668556,-9.6237335
lbp_P280_L_CM_CC.jpg,-27.25111,2.8633943
lbp_P280_L_CM_MLO.jpg,1.4430691,15.154489
lbp_P280_R_CM_CC.jpg,-12.423203,-15.845354
lbp_P280_R_CM_MLO.jpg,-0.4553042,-31.369528
lbp_P281_L_CM_CC.jpg,19.680468,-3.1885967
lbp_P281_L_CM_MLO.jpg,-2.8058891,-28.134207
lbp_P281_L_CM_MLO2.jpg,17.205206,-15.713652
lbp_P281_R_CM_CC.jpg,15.106075,-4.063678
lbp_P281_R_CM_MLO.jpg,-18.78028,-7.77277
lbp_P282_L_CM_CC.jpg,2.975735,-0.6304608
lbp_P282_L_CM_MLO.jpg,19.869867,-4.2153444
lbp_P282_R_CM_CC.jpg,0.30389237,-20.34606
lbp_P282_R_CM_MLO.jpg,-19.468153,2.0885088
lbp_P283_L_CM_CC.jpg,22.399584,-17.767014
lbp_P283_L_CM_MLO.jpg,23.143532,-9.801941
lbp_P283_R_CM_CC.jpg,4.927316,26.545675
lbp_P283_R_CM_MLO.jpg,-14.717615,12.017377
lbp_P284_L_CM_CC.jpg,-2.948687,-5.576379
lbp_P284_L_CM_MLO.jpg,17.746382,-1.1465353
lbp_P284_R_CM_CC.jpg,25.133823,-3.4540858
lbp_P284_R_CM_MLO.jpg,6.8243265,19.491627
lbp_P285_L_CM_CC.jpg,23.117765,-7.8992114
lbp_P285_L_CM_MLO.jpg,-4.6222854,-28.556286
lbp_P285_R_CM_CC.jpg,-9.76621,8.460394
lbp_P285_R_CM_MLO.jpg,2.48273,23.200905
lbp_P286_L_CM_CC.jpg,30.111097,7.791376
lbp_P286_L_CM_MLO.jpg,-1.8791258,-25.13224
lbp_P286_R_CM_CC.jpg,38.559677,3.2824125
lbp_P286_R_CM_MLO.jpg,3.7053025,-3.9437168
lbp_P287_L_CM_CC.jpg,22.775682,8.167867
lbp_P287_L_CM_MLO.jpg,-14.417591,-12.917714
lbp_P287_R_CM_CC.jpg,-14.869301,-0.13881768
lbp_P287_R_CM_MLO.jpg,13.042505,-17.747513
lbp_P288_L_CM_CC.jpg,-16.163544,7.311123
lbp_P288_L_CM_MLO.jpg,14.973695,-22.428377
lbp_P288_R_CM_CC.jpg,17.79769,-22.821432
lbp_P288_R_CM_MLO.jpg,-19.678373,-7.979935
lbp_P289_L_CM_CC.jpg,30.570047,6.233453
lbp_P289_L_CM_MLO.jpg,37.255493,8.55091
lbp_P289_R_CM_CC.jpg,19.127323,-25.14843
lbp_P289_R_CM_MLO.jpg,24.016344,-7.068794
lbp_P28_L_CM_MLO.jpg,5.8384676,-0.6374122
lbp_P28_R_CM_CC.jpg,-0.41672787,6.93935
lbp_P28_R_CM_MLO.jpg,36.557533,6.092955
lbp_P290_L_CM_CC.jpg,21.345549,-19.218435
lbp_P290_L_CM_MLO.jpg,1.0836798,27.288198
lbp_P290_R_CM_CC.jpg,27.812408,16.618319
lbp_P290_R_CM_MLO.jpg,24.560562,7.2394834
lbp_P291_L_CM_CC.jpg,-6.1938357,-18.990881
lbp_P291_L_CM_MLO.jpg,3.8853197,8.252679
lbp_P291_R_CM_CC.jpg,10.35823,0.6908994
lbp_P291_R_CM_MLO.jpg,7.0357018,-9.10299
lbp_P292_L_CM_CC.jpg,18.455063,1.7530156
lbp_P292_L_CM_MLO.jpg,-2.8331976,14.965334
lbp_P292_R_CM_CC.jpg,-5.6572647,-17.69419
lbp_P292_R_CM_MLO.jpg,22.821619,16.758188
lbp_P293_L_CM_CC.jpg,14.779906,-18.968946
lbp_P293_L_CM_MLO.jpg,-18.41296,12.675971
lbp_P293_R_CM_CC.jpg,15.88305,11.89824
lbp_P293_R_CM_MLO.jpg,13.429826,28.045975
lbp_P294_R_CM_CC.jpg,-3.8501928,13.135732
lbp_P294_R_CM_MLO.jpg,29.64579,12.812548
lbp_P295_L_CM_CC.jpg,-20.5107,1.4063985
lbp_P295_L_CM_MLO.jpg,26.3194,-0.33784586
lbp_P295_R_CM_CC.jpg,2.994649,-6.5729475
lbp_P295_R_CM_MLO.jpg,20.712843,-14.469698
lbp_P296_L_CM_CC.jpg,14.705196,-1.8407816
lbp_P296_L_CM_MLO.jpg,-3.6763597,-20.39436
lbp_P296_R_CM_CC.jpg,21.428162,-9.579603
lbp_P296_R_CM_MLO.jpg,14.398352,-2.3751936
lbp_P297_L_CM_CC.jpg,24.488665,-10.064245
lbp_P297_L_CM_MLO.jpg,19.224842,-10.1726675
lbp_P297_R_CM_CC.jpg,-5.178812,-6.835015
lbp_P297_R_CM_MLO.jpg,-9.8953905,19.093948
lbp_P298_L_CM_CC.jpg,-7.144555,19.733725
lbp_P298_L_CM_MLO.jpg,24.04057,6.8818374
lbp_P298_R_CM_CC.jpg,-10.275606,7.1973476
lbp_P298_R_CM_MLO.jpg,2.585559,-1.0033231
lbp_P299_L_CM_CC.jpg,7.6813917,-28.349981
lbp_P299_L_CM_MLO.jpg,-4.6479735,-26.700785
lbp_P299_R_CM_CC.jpg,16.391941,-15.047342
lbp_P299_R_CM_MLO.jpg,36.098896,1.9419155
lbp_P29_L_CM_CC.jpg,-19.250698,0.07608216
lbp_P29_R_CM_CC.jpg,8.215171,-29.030432
lbp_P29_R_CM_MLO.jpg,-17.217045,-0.8158366
lbp_P2_L_CM_CC.jpg,-55.86304,1.577685
lbp_P2_L_CM_MLO.jpg,-62.6127,6.5962367
lbp_P2_R_CM_CC.jpg,-64.610695,1.6280478
lbp_P2_R_CM_MLO.jpg,-59.949615,-3.8542738
lbp_P300_L_CM_CC.jpg,-0.6547646,-16.40809
lbp_P300_L_CM_MLO.jpg,9.339937,-8.435568
lbp_P300_R_CM_CC.jpg,-19.494762,-21.968987
lbp_P300_R_CM_MLO.jpg,-22.797747,9.125523
lbp_P301_L_CM_CC.jpg,5.817727,14.7177
lbp_P301_L_CM_MLO.jpg,-17.667145,9.590018
lbp_P301_R_CM_CC.jpg,19.574179,2.0894792
lbp_P301_R_CM_MLO.jpg,-19.035215,-6.958393
lbp_P302_L_CM_CC.jpg,-3.8794503,15.554707
lbp_P302_L_CM_MLO.jpg,-21.233395,3.9749699
lbp_P302_R_CM_CC.jpg,20.265848,-12.571131
lbp_P302_R_CM_MLO.jpg,23.344034,-12.428608
lbp_P303_L_CM_CC.jpg,29.76086,10.262729
lbp_P303_L_CM_MLO.jpg,9.26653,29.902058
lbp_P303_R_CM_CC.jpg,10.646358,15.431652
lbp_P303_R_CM_MLO.jpg,37.165623,7.1516275
lbp_P304_L_CM_CC.jpg,29.158255,7.2625904
lbp_P304_L_CM_MLO.jpg,-3.4255445,-24.881325
lbp_P304_R_CM_CC.jpg,-10.920493,-23.415525
lbp_P304_R_CM_MLO.jpg,3.467894,-26.87635
lbp_P305_L_CM_CC.jpg,15.092495,-9.562582
lbp_P305_L_CM_MLO.jpg,-1.3114845,-14.734347
lbp_P305_R_CM_CC.jpg,-15.309485,-22.701746
lbp_P305_R_CM_MLO.jpg,22.177008,25.326033
lbp_P306_L_CM_CC.jpg,7.4937863,23.542713
lbp_P306_L_CM_MLO.jpg,8.971956,-26.357908
lbp_P306_R_CM_CC.jpg,-10.462036,-22.792957
lbp_P306_R_CM_MLO.jpg,20.55752,-0.8071309
lbp_P307_L_CM_CC.jpg,19.28391,23.898117
lbp_P307_L_CM_MLO.jpg,16.591267,-6.201989
lbp_P307_R_CM_CC.jpg,-0.5223517,25.630764
lbp_P307_R_CM_MLO.jpg,-23.545134,10.235362
lbp_P308_L_CM_CC.jpg,9.399986,28.508097
lbp_P308_L_CM_MLO.jpg,21.583952,-13.579773
lbp_P308_R_CM_CC.jpg,-17.365408,9.789107
lbp_P308_R_CM_MLO.jpg,-10.818958,4.5048537
lbp_P309_L_CM_CC.jpg,22.46339,17.102852
lbp_P309_L_CM_MLO.jpg,13.206634,-0.9573352
lbp_P309_R_CM_CC.jpg,-6.280768,25.496428
lbp_P309_R_CM_MLO.jpg,7.781614,27.319393
lbp_P30_L_CM_CC.jpg,-0.77563155,-22.495823
lbp_P30_L_CM_MLO.jpg,-16.736162,-3.170908
lbp_P30_R_CM_CC.jpg,14.696656,-16.017902
lbp_P30_R_CM_MLO.jpg,-5.7745004,15.636543
lbp_P310_L_CM_CC.jpg,-1.0185947,-3.0996149
lbp_P310_L_CM_MLO.jpg,-12.909882,24.43831
lbp_P310_R_CM_CC.jpg,-2.709844,5.2355204
lbp_P310_R_CM_MLO.jpg,2.4001698,12.951749
lbp_P311_L_CM_CC.jpg,26.569344,11.541322
lbp_P311_L_CM_MLO.jpg,20.934565,6.4308953
lbp_P311_R_CM_CC.jpg,15.030334,-14.512881
lbp_P311_R_CM_MLO.jpg,-5.5319,-7.7600913
lbp_P312_L_CM_CC.jpg,-5.5982347,-27.512983
lbp_P312_L_CM_MLO.jpg,28.03025,7.3819027
lbp_P312_R_CM_CC.jpg,14.176597,10.600383
lbp_P312_R_CM_MLO.jpg,18.562613,-21.917395
lbp_P313_L_CM_CC.jpg,2.5080535,21.10517
lbp_P313_L_CM_MLO.jpg,20.345667,-11.198222
lbp_P313_R_CM_CC.jpg,-1.1177531,-22.073727
lbp_P313_R_CM_MLO.jpg,20.817263,21.023476
lbp_P314_L_CM_CC.jpg,-10.283162,-6.412628
lbp_P314_L_CM_MLO.jpg,-12.5156975,-13.419578
lbp_P314_R_CM_CC.jpg,-1.5769401,-19.048367
lbp_P314_R_CM_MLO.jpg,-7.2788663,7.420279
lbp_P315_L_CM_CC.jpg,27.673147,4.990029
lbp_P315_L_CM_MLO.jpg,0.7077359,4.307196
lbp_P315_R_CM_CC.jpg,-12.824366,-10.989264
lbp_P315_R_CM_MLO.jpg,-0.33847326,16.742338
lbp_P316_L_CM_CC.jpg,-6.7398725,0.41187552
lbp_P316_L_CM_MLO.jpg,18.44075,14.40175
lbp_P316_R_CM_CC.jpg,1.454397,23.019606
lbp_P316_R_CM_MLO.jpg,25.635525,-2.8847744
lbp_P317_L_CM_CC.jpg,4.6792083,-26.994528
lbp_P317_L_CM_MLO.jpg,-0.45818558,-16.888094
lbp_P317_R_CM_CC.jpg,18.69408,-2.0240536
lbp_P317_R_CM_MLO.jpg,-4.454883,-20.828356
lbp_P318_L_CM_CC.jpg,13.717439,-7.2228065
lbp_P318_L_CM_MLO.jpg,-12.964585,10.98434
lbp_P318_R_CM_CC.jpg,-10.725734,-8.711952
lbp_P318_R_CM_MLO.jpg,-14.838129,9.05336
lbp_P319_L_CM_CC.jpg,17.986895,17.019758
lbp_P319_L_CM_MLO.jpg,3.0187297,17.9669
lbp_P319_R_CM_CC.jpg,3.5057414,13.974172
lbp_P319_R_CM_MLO.jpg,28.908257,2.152706
lbp_P31_L_CM_CC.jpg,-7.7392597,21.514435
lbp_P31_L_CM_MLO.jpg,37.67357,5.8390975
lbp_P31_R_CM_CC.jpg,-3.8224435,-6.6805434
lbp_P31_R_CM_MLO.jpg,-20.720228,11.520183
lbp_P320_L_CM_CC.jpg,15.093733,-14.715269
lbp_P320_L_CM_MLO.jpg,12.126078,12.957027
lbp_P320_R_CM_CC.jpg,4.6076546,16.960363
lbp_P320_R_CM_MLO.jpg,-12.984817,4.210602
lbp_P321_R_CM_CC.jpg,14.841222,4.0663304
lbp_P321_R_CM_MLO.jpg,11.960825,-26.362123
lbp_P322_L_CM_CC.jpg,-23.05182,-8.314554
lbp_P322_L_CM_MLO.jpg,-15.714123,4.5183344
lbp_P322_R_CM_CC.jpg,-18.611801,5.6127634
lbp_P322_R_CM_MLO.jpg,-2.8837793,-8.7886715
lbp_P323_L_CM_CC.jpg,15.244687,-23.800314
lbp_P323_L_CM_MLO.jpg,0.8182458,-13.120735
lbp_P323_R_CM_CC.jpg,-12.588635,7.0959225
lbp_P323_R_CM_MLO.jpg,25.574774,-0.813913
lbp_P324_L_CM_CC.jpg,-0.9494439,-29.632446
lbp_P324_L_CM_MLO.jpg,-3.0465612,24.830355
lbp_P324_R_CM_MLO.jpg,-7.682063,25.116201
lbp_P325_L_CM_CC.jpg,5.7752037,-6.202029
lbp_P325_L_CM_MLO.jpg,-9.1871395,1.1234471
lbp_P325_R_CM_CC.jpg,-10.493207,-13.45365
lbp_P325_R_CM_MLO.jpg,6.052802,19.634743
lbp_P326_L_CM_CC.jpg,11.290465,-2.1736658
lbp_P326_L_CM_MLO.jpg,1.3694594,1.9937007
lbp_P326_R_CM_CC.jpg,19.384878,14.421841
lbp_P326_R_CM_MLO.jpg,-5.323329,-0.6530901
lbp_P32_L_CM_CC.jpg,-14.7929735,7.730383
lbp_P32_L_CM_MLO.jpg,7.622687,9.019277
lbp_P32_R_CM_CC.jpg,7.8293476,-5.8918767
lbp_P32_R_CM_MLO.jpg,-1.7937436,-5.7584476
lbp_P33_L_CM_CC.jpg,23.102825,-13.103768
lbp_P33_L_CM_MLO.jpg,-20.806162,5.0434184
lbp_P34_L_CM_CC.jpg,-20.158003,-11.785646
lbp_P34_R_CM_MLO.jpg,14.541251,19.840055
lbp_P35_L_CM_CC.jpg,30.500164,0.6211161
lbp_P35_L_CM_MLO.jpg,10.792204,-6.0794315
lbp_P35_R_CM_MLO.jpg,17.294756,-5.6978455
lbp_P36_R_CM_MLO.jpg,7.350335,6.293775
lbp_P37_L_CM_CC.jpg,29.984007,-7.6999297
lbp_P37_L_CM_MLO.jpg,-17.629576,-23.747263
lbp_P37_R_CM_CC.jpg,16.515356,13.393418
lbp_P37_R_CM_MLO.jpg,17.39643,-4.133272
lbp_P38_R_CM_CC.jpg,-18.012009,14.773215
lbp_P38_R_CM_MLO.jpg,-0.2986313,14.123525
lbp_P39_R_CM_CC.jpg,25.017681,-12.553531
lbp_P39_R_CM_MLO.jpg,36.969227,4.2258153
lbp_P3_L_CM_CC.jpg,-7.475172,12.802864
lbp_P3_L_CM_MLO.jpg,-4.0448103,11.175623
lbp_P3_R_CM_CC.jpg,-1.3108463,3.8241665
lbp_P3_R_CM_MLO.jpg,7.989451,-3.5888875
lbp_P40_L_CM_CC.jpg,15.960729,-0.504211
lbp_P40_L_CM_MLO.jpg,-22.494658,-8.918852
lbp_P40_R_CM_CC.jpg,5.044782,-10.423003
lbp_P40_R_CM_MLO.jpg,-7.377254,-7.578826
lbp_P41_L_CM_CC.jpg,-23.954275,-13.371501
lbp_P42_R_CM_MLO.jpg,12.066027,14.887924
lbp_P43_R_CM_CC.jpg,-1.3334914,8.380792
lbp_P43_R_CM_MLO.jpg,-5.4594913,11.72088
lbp_P44_L_CM_CC.jpg,0.4727567,-27.41889
lbp_P44_L_CM_MLO.jpg,8.073585,20.840128
lbp_P44_R_CM_CC.jpg,17.815662,-23.650742
lbp_P45_L_CM_CC.jpg,12.482592,-0.979431
lbp_P45_L_CM_MLO.jpg,9.391632,10.790239
lbp_P45_R_CM_CC.jpg,-1.7440708,-5.292701
lbp_P45_R_CM_MLO.jpg,8.87008,-11.455257
lbp_P46_L_CM_CC.jpg,25.252693,-16.003828
lbp_P46_L_CM_MLO.jpg,23.002743,-2.302716
lbp_P46_R_CM_CC.jpg,22.565928,-18.941628
lbp_P46_R_CM_MLO.jpg,2.7871685,-15.875144
lbp_P47_R_CM_CC.jpg,-15.054707,-14.097336
lbp_P48_L_CM_CC.jpg,-15.157478,-3.7353425
lbp_P49_L_CM_CC.jpg,25.77084,11.957294
lbp_P49_L_CM_MLO.jpg,14.688541,23.833601
lbp_P49_R_CM_CC.jpg,19.118874,11.291102
lbp_P49_R_CM_MLO.jpg,-10.777509,-12.710536
lbp_P4_L_CM_MLO.jpg,3.7926757,-20.824636
lbp_P4_R_CM_CC.jpg,7.1494164,-18.550396
lbp_P50_L_CM_CC.jpg,-19.79039,11.621265
lbp_P50_R_CM_MLO.jpg,-6.9789824,-23.52342
lbp_P51_L_CM_CC.jpg,-0.09597847,-10.965679
lbp_P51_L_CM_MLO.jpg,8.511888,9.977269
lbp_P51_R_CM_CC.jpg,-12.465472,6.231877
lbp_P51_R_CM_MLO.jpg,-5.868671,23.669199
lbp_P52_L_CM_CC.jpg,-1.3081651,-3.3982253
lbp_P52_L_CM_MLO.jpg,24.427317,-10.456456
lbp_P52_R_CM_CC.jpg,-2.4539912,-8.8050375
lbp_P52_R_CM_MLO.jpg,18.840014,-12.971738
lbp_P53_R_CM_CC.jpg,3.7566407,-23.892317
lbp_P54_L_CM_CC.jpg,4.136209,-6.5271826
lbp_P54_L_CM_MLO.jpg,3.4929223,0.58269465
lbp_P54_R_CM_CC.jpg,7.3943906,19.667738
lbp_P54_R_CM_MLO.jpg,5.62993,-2.732727
lbp_P55_L_CM_CC.jpg,0.39942542,-12.782913
lbp_P55_L_CM_MLO.jpg,-2.874527,-13.436871
lbp_P55_R_CM_CC.jpg,21.886541,-16.294151
lbp_P55_R_CM_MLO.jpg,27.264698,7.9631205
lbp_P56_L_CM_MLO.jpg,-61.34091,5.680258
lbp_P56_R_CM_CC.jpg,-58.93954,3.8865035
lbp_P56_R_CM_MLO.jpg,-56.712646,2.2794325
lbp_P57_R_CM_CC.jpg,-17.04918,-14.424115
lbp_P58_L_CM_MLO.jpg,-12.340539,-19.374079
lbp_P59_L_CM_CC.jpg,6.824283,9.673857
lbp_P59_L_CM_MLO.jpg,-18.357376,-4.0367703
lbp_P59_R_CM_CC.jpg,4.098859,12.509887
lbp_P59_R_CM_MLO.jpg,-15.771485,-20.57697
lbp_P5_L_CM_CC.jpg,0.11747086,-30.173971
lbp_P5_L_CM_MLO.jpg,0.5932747,-8.797783
lbp_P5_R_CM_CC.jpg,-22.917332,11.79955
lbp_P5_R_CM_MLO.jpg,12.34449,3.2903216
lbp_P60_L_CM_MLO.jpg,-8.88418,-20.286655
lbp_P61_L_CM_CC.jpg,12.3609295,23.331917
lbp_P61_L_CM_MLO.jpg,-25.338444,-4.1433077
lbp_P61_R_CM_CC.jpg,19.394886,-21.739525
lbp_P61_R_CM_MLO.jpg,-22.852806,-12.609452
lbp_P62_L_CM_CC.jpg,18.867464,17.175606
lbp_P62_L_CM_MLO.jpg,7.23486,-13.539689
lbp_P62_R_CM_CC.jpg,-4.6586895,24.16193
lbp_P62_R_CM_MLO.jpg,-19.257816,8.896793
lbp_P63_R_CM_CC.jpg,17.945549,0.45475468
lbp_P64_L_CM_CC.jpg,9.100281,9.26563
lbp_P64_L_CM_MLO.jpg,-18.364563,-10.359847
lbp_P64_R_CM_CC.jpg,31.089169,1.5088857
lbp_P65_L_CM_CC.jpg,7.5662704,16.03834
lbp_P65_L_CM_MLO.jpg,-18.776657,-15.468494
lbp_P65_R_CM_CC.jpg,14.579143,19.098923
lbp_P65_R_CM_MLO.jpg,14.336767,9.162489
lbp_P66_L_CM_CC.jpg,-15.546465,14.372519
lbp_P66_L_CM_MLO.jpg,-1.965519,6.3082037
lbp_P66_R_CM_CC.jpg,19.15108,0.044480782
lbp_P66_R_CM_MLO.jpg,19.544996,23.448877
lbp_P67_L_CM_CC.jpg,26.966402,2.6303463
lbp_P67_R_CM_MLO.jpg,-23.159618,-3.0291197
lbp_P68_L_CM_CC.jpg,24.690655,11.251171
lbp_P68_L_CM_MLO.jpg,-10.157946,1.6418554
lbp_P69_L_CM_CC.jpg,-57.830334,4.5102787
