0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,doc_id
-0.070470124,0.099922314,0.06620811,0.08003151,0.04408746,-0.017085792,0.12355993,0.1409729,-0.18975021,-0.09273247,0.06156787,-0.09244344,0.008289988,0.007882209,0.09893301,-0.033515446,0.101092495,0.011031694,-0.08281697,-0.26196545,0.030071193,0.028772844,0.23028189,-0.081262685,-0.03793097,0.088583246,-0.06640587,-0.019788602,-0.06688849,0.032775752,0.11001829,-0.102575,0.018535553,-0.034660134,-0.033638116,0.05233608,-0.056229156,0.08309462,-0.032336455,-0.116446055,0.09651037,-0.019437952,-0.1216972,0.09502067,0.006311866,-0.0418523,-0.10143237,-0.0237319,0.0112389885,0.031008124,-0.0056411345,-0.09289383,-0.034368083,-0.06491473,-0.04320387,-0.06720665,-0.015667794,-0.11897108,0.007868786,-0.10541372,-0.082005255,-0.035641883,0.15087496,-0.020317491,-0.1329974,0.17562042,0.019325893,0.13466075,-0.14914854,-0.043949436,0.023721252,0.21763615,0.0145288175,0.06778793,0.028886152,0.018003494,0.09159091,0.012105424,-0.018901061,-0.08343277,-0.071174614,-0.06522631,0.08500195,0.0416285,-0.0007370881,-0.102687806,0.06881603,-0.04283024,-0.051229734,-0.0010826382,0.047791485,0.037690386,0.06744276,0.014556424,0.1423399,0.08545664,0.09717726,0.013329316,0.05895838,0.023235735,44
-0.07065931,0.101511724,0.06411651,0.088634804,0.053521644,-0.015153546,0.12106978,0.13957158,-0.18558304,-0.093340985,0.06260247,-0.09836979,0.005597721,0.012029454,0.10316954,-0.033511348,0.09870246,0.016330484,-0.08514552,-0.2573553,0.032314017,0.032695,0.22523068,-0.07968897,-0.033182804,0.09078354,-0.06555364,-0.018523768,-0.07384216,0.03134579,0.10779915,-0.10848874,0.017183729,-0.040792096,-0.034675952,0.04916166,-0.05736651,0.09474639,-0.026745846,-0.116746955,0.09544032,-0.024251582,-0.1308947,0.10621587,0.0061510196,-0.044327788,-0.1086777,-0.024953065,0.019918539,0.03161992,-0.0062276195,-0.10002664,-0.030986017,-0.07303353,-0.041481,-0.05720105,-0.015086217,-0.119049266,0.0067480532,-0.10027969,-0.082987405,-0.029529622,0.14886099,-0.022406591,-0.12944911,0.1761876,0.021393083,0.13478377,-0.14155671,-0.04364184,0.026464587,0.21165185,0.0116486335,0.062009342,0.029684475,0.019860925,0.090351716,0.01179433,-0.017775308,-0.093447044,-0.0791974,-0.06688923,0.08396434,0.03723747,0.001440069,-0.098334104,0.070238166,-0.045140896,-0.051538892,-0.0044766017,0.04561601,0.03913142,0.0744373,0.019323463,0.14350909,0.08654635,0.09796757,0.01512277,0.048356283,0.022512179,45
-0.073903,0.101123616,0.06798324,0.07912619,0.03329498,-0.014941222,0.1215808,0.14218226,-0.18819182,-0.09425801,0.05964077,-0.086932704,0.0071193264,0.006847528,0.09647759,-0.03256236,0.10509291,0.010821734,-0.09112361,-0.26770702,0.025669323,0.031134035,0.23045,-0.07997103,-0.041690283,0.0900463,-0.063837916,-0.026725516,-0.065428846,0.035918202,0.11263618,-0.10243334,0.021764483,-0.034345694,-0.03716383,0.056982998,-0.055039287,0.07559016,-0.0344447,-0.1210918,0.09324068,-0.015801318,-0.11290492,0.09434612,0.009914668,-0.046458326,-0.10031419,-0.029083697,0.013111823,0.029197128,-0.010079639,-0.09424345,-0.038958803,-0.065162756,-0.044970397,-0.06323578,-0.0137593355,-0.115492165,0.011187231,-0.103651434,-0.07290615,-0.03475866,0.1536055,-0.019961646,-0.12905402,0.17430325,0.019554902,0.13155653,-0.15307853,-0.044169568,0.023566267,0.21501859,0.013656496,0.06676204,0.032840583,0.018802414,0.090749085,0.015641334,-0.022706546,-0.08551381,-0.06663084,-0.069907084,0.078309484,0.049952995,-0.0021291457,-0.102746285,0.06734004,-0.041902717,-0.05330659,0.0014218079,0.043719847,0.03914031,0.06701721,0.012739553,0.14036015,0.082442604,0.093817994,0.011975928,0.06069357,0.024254553,46
-0.07319496,0.10148125,0.06613259,0.08172747,0.04001095,-0.0145028895,0.12127598,0.13954574,-0.18783008,-0.09409673,0.061355174,-0.09097591,0.007700623,0.008863144,0.10023332,-0.033028137,0.10391786,0.012378325,-0.08905377,-0.26378438,0.028124355,0.030417163,0.22975549,-0.07908513,-0.03887134,0.091045946,-0.06413689,-0.02347593,-0.06832477,0.03458576,0.11135273,-0.10434756,0.019865861,-0.036980834,-0.035165958,0.05405942,-0.056387868,0.08242487,-0.032539938,-0.11841514,0.09540681,-0.01824492,-0.11944917,0.0984655,0.008800252,-0.045042202,-0.10344584,-0.027123835,0.014523338,0.029698603,-0.008442121,-0.09628692,-0.036567308,-0.068226896,-0.044553436,-0.062134445,-0.014376756,-0.11658353,0.009778468,-0.10349322,-0.07677979,-0.033636317,0.15087965,-0.021143708,-0.12928429,0.17403595,0.019273698,0.13228957,-0.14845133,-0.044108696,0.023802988,0.21418273,0.012498789,0.066316694,0.030465698,0.018940037,0.09009194,0.014919248,-0.020646084,-0.08724783,-0.071123965,-0.06878836,0.0812283,0.044307906,-0.0010923869,-0.10180115,0.068643525,-0.04257124,-0.053728238,-0.0019597956,0.04395105,0.039361,0.06761613,0.015310468,0.14175667,0.08382592,0.09638266,0.012561012,0.05645811,0.023338538,47
-0.07255774,0.10372385,0.06563884,0.076115504,0.03701092,-0.016235454,0.124716036,0.14113836,-0.19055659,-0.0955054,0.063943736,-0.08829895,0.010006787,0.0029090252,0.09965212,-0.032253664,0.10686452,0.007272851,-0.08489871,-0.2668155,0.026992746,0.028947845,0.23155643,-0.08262541,-0.040599007,0.09072973,-0.06556237,-0.024675047,-0.062021956,0.034200575,0.110598326,-0.1008599,0.021287354,-0.03082246,-0.037150268,0.057107944,-0.05763034,0.07584081,-0.034349166,-0.1182057,0.09662394,-0.013239437,-0.11044583,0.09295456,0.008773232,-0.040833015,-0.09862094,-0.026686832,0.0076461965,0.028813392,-0.007324648,-0.08842502,-0.040022496,-0.0651217,-0.043333974,-0.07229058,-0.014911129,-0.115526915,0.01354026,-0.10663532,-0.078936204,-0.03809997,0.15219043,-0.019647183,-0.12909222,0.17068061,0.019808298,0.13095076,-0.15618294,-0.046295717,0.019931993,0.21709147,0.015080517,0.07001316,0.029300572,0.015848743,0.09129207,0.015667351,-0.020998359,-0.079374805,-0.06455647,-0.06714485,0.08377519,0.047543894,0.0016588705,-0.104252495,0.06856789,-0.042468723,-0.05324188,-0.0016742175,0.041654,0.039185084,0.06473666,0.012784769,0.14062232,0.08016398,0.09245771,0.016830733,0.06741391,0.024721237,48
-0.07156491,0.09622925,0.06707399,0.08095051,0.04398968,-0.01819849,0.1260959,0.14711022,-0.19282019,-0.09307562,0.05530597,-0.09285515,0.006045033,0.014905694,0.09508815,-0.040542662,0.09920041,0.013635653,-0.08786863,-0.26244456,0.02519794,0.030154955,0.22602907,-0.07817441,-0.039292395,0.08413436,-0.06891056,-0.015676143,-0.06904167,0.03577631,0.106630854,-0.10698538,0.016462946,-0.034725036,-0.035765097,0.057414334,-0.053711817,0.08147595,-0.029535431,-0.1174118,0.092030846,-0.021521747,-0.12795141,0.098764986,0.004304915,-0.04373595,-0.10271916,-0.02380974,0.014855324,0.03237564,-0.0062502823,-0.09848578,-0.03410783,-0.06449207,-0.040187754,-0.06054317,-0.0111860735,-0.120768905,0.012032895,-0.102430545,-0.085387416,-0.04001444,0.1547759,-0.024563799,-0.13282657,0.17692605,0.019253813,0.1350455,-0.14938244,-0.040744234,0.02584318,0.21769933,0.014890352,0.06252769,0.030035099,0.019542081,0.08867075,0.011601449,-0.021077484,-0.08577032,-0.072507024,-0.056344584,0.084743515,0.04019262,-0.00043573295,-0.09769688,0.062346913,-0.045265168,-0.04693224,0.003244964,0.049134184,0.03631706,0.06668799,0.0122168595,0.14044583,0.08757176,0.09594462,0.011433586,0.05681197,0.02528809,49
-0.07272893,0.10212998,0.065665565,0.08342914,0.039788287,-0.014126394,0.1212557,0.13744731,-0.18786982,-0.09502043,0.064088725,-0.09109737,0.009560945,0.007427507,0.10177691,-0.030585444,0.10415752,0.010864729,-0.08940407,-0.26297462,0.029067583,0.032038804,0.2289499,-0.07919251,-0.040532663,0.09325937,-0.06255864,-0.023822274,-0.06867898,0.032967363,0.111763865,-0.1053018,0.020101855,-0.03683483,-0.034851793,0.054004967,-0.055148624,0.08350486,-0.03436207,-0.1156481,0.09762805,-0.017551145,-0.11944408,0.100842334,0.011565328,-0.045063086,-0.105947286,-0.027019713,0.016339276,0.028818619,-0.009333863,-0.09411094,-0.036145627,-0.070404775,-0.04528901,-0.0616556,-0.01565019,-0.11557033,0.0109951515,-0.103939176,-0.0755813,-0.032541722,0.15119761,-0.01946122,-0.12796816,0.17247894,0.016104516,0.13286415,-0.14631733,-0.04559138,0.02320946,0.21323,0.011931122,0.06674157,0.029474253,0.0194299,0.091319844,0.015457005,-0.018601622,-0.08862639,-0.072872885,-0.07100086,0.08138499,0.04325342,-0.0012819938,-0.10146547,0.06924252,-0.041115534,-0.053773116,-0.0044323374,0.04202696,0.039652772,0.06679145,0.019511113,0.14113528,0.08181081,0.09589741,0.01438527,0.056606848,0.022328878,50
-0.07211863,0.10167075,0.06503631,0.080763586,0.04280254,-0.015853636,0.12163253,0.13915245,-0.18705268,-0.095031135,0.06436363,-0.09204609,0.00732713,0.0069099325,0.1019201,-0.031950075,0.10364198,0.0096161,-0.08486498,-0.26201317,0.030123912,0.030324107,0.23004279,-0.0812339,-0.038660243,0.091381095,-0.064505294,-0.023050923,-0.06655984,0.032518014,0.10964001,-0.10417039,0.019920057,-0.034961198,-0.03611651,0.05431592,-0.057747174,0.08428869,-0.032461617,-0.11817401,0.097430356,-0.017190486,-0.1191041,0.099148184,0.008463983,-0.042779118,-0.10410025,-0.026309626,0.013465625,0.030470382,-0.007779528,-0.09421721,-0.0363187,-0.06867831,-0.043264262,-0.064913884,-0.0146348,-0.11635596,0.011456709,-0.10484821,-0.080221295,-0.03339622,0.15082523,-0.021393253,-0.12942408,0.17278773,0.019481812,0.13227296,-0.14940569,-0.04589335,0.02324558,0.215533,0.012851462,0.06701186,0.030082913,0.016666105,0.091212586,0.014389575,-0.02012633,-0.08590993,-0.070368744,-0.067805946,0.08346922,0.04381242,0.0015784256,-0.10238256,0.06837,-0.043184172,-0.054441415,-0.003257806,0.042704947,0.039330106,0.06760626,0.016135458,0.14162275,0.08349539,0.094732046,0.015395335,0.05874876,0.02384845,51
-0.07271496,0.099503264,0.06544018,0.07793273,0.03918419,-0.018325455,0.12715226,0.14415546,-0.19505918,-0.09270827,0.058880717,-0.09089049,0.0061647054,0.009679505,0.094968826,-0.03664794,0.10238674,0.009179196,-0.08499048,-0.26614854,0.025018627,0.02786354,0.23400187,-0.08096248,-0.042879168,0.08568158,-0.0694023,-0.017489962,-0.06546177,0.035710648,0.11114555,-0.10299009,0.017923743,-0.030576358,-0.034722175,0.056420505,-0.055358823,0.076675005,-0.03389191,-0.11550179,0.095915236,-0.017923621,-0.121622816,0.09071254,0.0055393605,-0.03721851,-0.09672098,-0.023178043,0.00900164,0.031175047,-0.0064597395,-0.094507866,-0.03370727,-0.059551973,-0.042346116,-0.06891533,-0.013748998,-0.1197117,0.011651539,-0.10638444,-0.08315224,-0.041878678,0.15102704,-0.023995707,-0.13186854,0.17299956,0.018100716,0.13263689,-0.15292105,-0.0417239,0.020680722,0.21996835,0.01657314,0.06666179,0.026385613,0.016800014,0.08722427,0.010832168,-0.019421926,-0.08151171,-0.06786595,-0.05972793,0.08437514,0.042293917,0.00022308415,-0.10461697,0.06261156,-0.04337142,-0.04708541,0.0013033833,0.048179597,0.03735026,0.062308107,0.01045067,0.14148025,0.08513402,0.09828483,0.012121523,0.0631875,0.024512406,52
-0.071739025,0.10058227,0.065441675,0.07932112,0.03938783,-0.017362423,0.12043196,0.13894409,-0.18860018,-0.093472764,0.061105024,-0.089701846,0.0070144203,0.00807443,0.09779495,-0.031153085,0.1031225,0.010814611,-0.08786648,-0.2644581,0.029372238,0.030245477,0.23049302,-0.08053325,-0.040964928,0.08833786,-0.066795684,-0.023004295,-0.06614928,0.03345813,0.1106266,-0.102909386,0.021410707,-0.030756345,-0.033830915,0.05403072,-0.05588621,0.08311444,-0.034217782,-0.11707084,0.09542224,-0.017663663,-0.120669,0.09723165,0.0068744333,-0.044474963,-0.101762705,-0.026044268,0.013210445,0.032321822,-0.007160085,-0.09380198,-0.036191672,-0.065472625,-0.042602435,-0.06434972,-0.013961657,-0.11722719,0.009975775,-0.10438713,-0.08168489,-0.03483383,0.15231927,-0.021275975,-0.13434991,0.17588446,0.01687192,0.13244884,-0.14918146,-0.043686755,0.022522552,0.21645859,0.013192319,0.06854788,0.029816594,0.018079735,0.09165011,0.0126100015,-0.020974671,-0.08556318,-0.07092781,-0.06346228,0.08401027,0.04481324,-0.00047775972,-0.100214124,0.066622674,-0.042359978,-0.050604783,-0.00020347466,0.04678077,0.03820493,0.06654585,0.0154277645,0.14080323,0.08272834,0.09699049,0.0126957875,0.05640754,0.025312304,53
-0.07387987,0.100017846,0.06921023,0.08125417,0.03512232,-0.010361224,0.123050176,0.13893302,-0.19249383,-0.09296565,0.06103422,-0.086368,0.0069369217,0.0049080136,0.095481634,-0.029903736,0.10296774,0.011661081,-0.09001337,-0.27040452,0.02401524,0.032815848,0.23319235,-0.07932455,-0.042449128,0.09517586,-0.06679557,-0.025185164,-0.069261916,0.036016185,0.11362867,-0.10024506,0.022815235,-0.027194988,-0.035322532,0.056145735,-0.059738748,0.076099806,-0.037459664,-0.11683435,0.098073214,-0.012306682,-0.11413355,0.09219685,0.008433682,-0.04448054,-0.098535635,-0.026964536,0.0096891085,0.027479501,-0.009973378,-0.09228278,-0.035436716,-0.063938096,-0.045223482,-0.06981086,-0.023086833,-0.116949596,0.013077938,-0.107678935,-0.07406679,-0.03567667,0.15307006,-0.019540906,-0.1303976,0.16989234,0.01632722,0.12990916,-0.15208733,-0.04790883,0.01921068,0.2177327,0.009140645,0.06870128,0.02876584,0.019514872,0.08864928,0.010229766,-0.018967336,-0.08673954,-0.06782309,-0.07082214,0.077982545,0.04695064,-0.006750082,-0.10372659,0.07101503,-0.042308945,-0.05641832,-0.0028767493,0.037843186,0.039377343,0.06437032,0.01870767,0.13607694,0.07921151,0.09515117,0.017623961,0.06065196,0.02564259,54
-0.07343787,0.10050346,0.070600465,0.07801879,0.033352237,-0.015969107,0.12520118,0.14467958,-0.19192852,-0.09471234,0.057817534,-0.08798314,0.0062697446,0.007984936,0.093961895,-0.03426717,0.10410321,0.013926631,-0.09192157,-0.27021578,0.022983793,0.03231782,0.23164831,-0.07895265,-0.040483348,0.08923709,-0.06753079,-0.02390564,-0.067983076,0.03766001,0.11087818,-0.102725655,0.021608803,-0.030825302,-0.03654705,0.056923892,-0.055591468,0.07550613,-0.03350044,-0.11884203,0.092919394,-0.015096716,-0.11827862,0.09114592,0.006224197,-0.045412917,-0.09881352,-0.026190497,0.009490191,0.03049646,-0.008793326,-0.0938883,-0.038139425,-0.06369163,-0.04212503,-0.06606528,-0.015032629,-0.11876395,0.01120767,-0.10247711,-0.07987995,-0.03853533,0.15312128,-0.021952322,-0.13121149,0.17489995,0.01759664,0.13061425,-0.15135433,-0.044513196,0.022459151,0.21593682,0.012451219,0.06545613,0.030637367,0.020131169,0.0893863,0.010204883,-0.021989591,-0.08414763,-0.06590362,-0.063030526,0.082728595,0.04574051,-0.0037205713,-0.09949635,0.068104535,-0.043759305,-0.05109301,0.0033499477,0.043692496,0.03729425,0.06517631,0.01145813,0.13679849,0.083604105,0.095186435,0.012190449,0.059982553,0.026474617,55
-0.070324846,0.09573997,0.07165263,0.07523279,0.04173964,-0.018781913,0.12547922,0.14462256,-0.18845953,-0.095030546,0.060675077,-0.09279886,0.004259323,0.00842714,0.095832445,-0.035367645,0.097949296,0.009772956,-0.081708044,-0.26215208,0.027118277,0.02954174,0.23199692,-0.081251174,-0.039283816,0.08815954,-0.06750237,-0.021648247,-0.06575323,0.034305274,0.106946565,-0.10265075,0.01983518,-0.03137872,-0.03557044,0.05655724,-0.058449,0.07897131,-0.032557957,-0.121739835,0.0958667,-0.017250972,-0.123435184,0.09155911,0.0039953487,-0.042277437,-0.099468835,-0.023714287,0.007996563,0.03315567,-0.0074586472,-0.09549701,-0.034440137,-0.06335512,-0.03865289,-0.06742725,-0.015464577,-0.1198354,0.012283061,-0.10433776,-0.08765142,-0.038802885,0.15230897,-0.023370108,-0.13439386,0.17622961,0.017632768,0.13451292,-0.15172012,-0.045267444,0.025433386,0.22131628,0.016071957,0.06628314,0.029016923,0.01525785,0.09055385,0.006137986,-0.021609994,-0.08286768,-0.06695192,-0.060177844,0.08661972,0.04282959,0.00030296412,-0.10222195,0.06640735,-0.046829876,-0.05215727,0.002292952,0.047313686,0.035454378,0.065640666,0.010779768,0.13790932,0.08980945,0.094680555,0.012922189,0.06142514,0.024298642,56
-0.07450443,0.10097141,0.06676736,0.07686174,0.031572375,-0.016567118,0.12261925,0.14147963,-0.19094478,-0.09414248,0.059404075,-0.086462304,0.008319618,0.0072313016,0.0965921,-0.033554897,0.10660257,0.009181526,-0.0908217,-0.2676281,0.02484205,0.0294588,0.23151216,-0.07950355,-0.043844633,0.08821834,-0.0640844,-0.024873892,-0.06368268,0.035293177,0.11314345,-0.10180854,0.020166611,-0.032782562,-0.03637544,0.057537623,-0.05323987,0.07408241,-0.0359453,-0.11799675,0.09499803,-0.015228926,-0.112877406,0.092573,0.010339434,-0.044018738,-0.09984677,-0.02761405,0.011465614,0.029253265,-0.008854726,-0.09283872,-0.03901307,-0.06273542,-0.04638098,-0.065225646,-0.011600576,-0.11565546,0.011966541,-0.10582789,-0.07413604,-0.037446186,0.15390761,-0.020719757,-0.13023764,0.17378253,0.01733907,0.13142261,-0.15386109,-0.043517083,0.022042584,0.21710686,0.014473673,0.068449534,0.031372588,0.018565726,0.09090252,0.017259223,-0.022433987,-0.082200706,-0.06543698,-0.06771225,0.08026233,0.048531346,-0.0016245532,-0.10393604,0.06478859,-0.040564634,-0.052367114,0.0020454724,0.044345804,0.039068718,0.062349375,0.011634945,0.14167139,0.08259365,0.09561187,0.010704622,0.06318769,0.02409886,57
-0.07588611,0.103971295,0.06651954,0.07980026,0.029771814,-0.01404409,0.12371473,0.14099318,-0.19340487,-0.094021074,0.05884466,-0.086479425,0.005986489,0.00807083,0.09473022,-0.033018406,0.10765688,0.013581262,-0.09453551,-0.273429,0.0216705,0.030057576,0.23515439,-0.07733441,-0.044018865,0.09015049,-0.0668572,-0.0242762,-0.06827127,0.03862733,0.1151161,-0.1007193,0.021394262,-0.03186602,-0.03467234,0.05453534,-0.05577312,0.07244217,-0.035841733,-0.11606653,0.0945263,-0.015194392,-0.11472337,0.09020986,0.008766321,-0.04288365,-0.096428916,-0.027669298,0.010936312,0.028296392,-0.009246831,-0.09571668,-0.03704355,-0.061622415,-0.04688584,-0.066569515,-0.0152800325,-0.11700393,0.010076565,-0.10498262,-0.07145053,-0.03794439,0.14926213,-0.02239867,-0.12844525,0.17166404,0.017842388,0.12773189,-0.152491,-0.042125408,0.01887866,0.21533483,0.011679684,0.06730137,0.02903582,0.02177631,0.08636925,0.015079182,-0.020589473,-0.08455871,-0.06583998,-0.06811696,0.07761581,0.04869157,-0.0050923703,-0.104779996,0.067548156,-0.03983338,-0.05102036,0.0010413256,0.043638986,0.040033285,0.062297348,0.0117764305,0.14144829,0.07888609,0.099711426,0.010142799,0.06043511,0.024923144,58
-0.07146041,0.10393263,0.0646295,0.08499439,0.05021838,-0.015384306,0.11987399,0.13695376,-0.18279463,-0.09437988,0.06365006,-0.097123176,0.0057515595,0.008985045,0.10350135,-0.03226185,0.10049918,0.014996374,-0.08643367,-0.25772125,0.031157348,0.03327899,0.22578123,-0.07912852,-0.035498414,0.09182888,-0.06471973,-0.021676252,-0.07196124,0.03196739,0.10795332,-0.10841212,0.017915102,-0.040698364,-0.0351165,0.049274165,-0.057719726,0.09355321,-0.028039899,-0.1173995,0.09724737,-0.022594796,-0.12877348,0.1054203,0.0076154666,-0.045366324,-0.10807127,-0.026452992,0.018406473,0.031498514,-0.005638881,-0.09883552,-0.031790663,-0.07409398,-0.04220929,-0.058065075,-0.013095479,-0.117295556,0.007141671,-0.100445546,-0.0827128,-0.030057902,0.14762157,-0.022220273,-0.12875824,0.17620674,0.020299999,0.13418771,-0.1433386,-0.04440075,0.025002284,0.21153937,0.0129678035,0.06320262,0.02838639,0.019488562,0.091472715,0.012538342,-0.018676782,-0.09166823,-0.07783155,-0.06779213,0.085648246,0.038386434,0.0028651298,-0.09869482,0.07081924,-0.0438736,-0.05236616,-0.003886604,0.04558624,0.039377935,0.07221187,0.017464904,0.14365715,0.08507481,0.09839708,0.01548163,0.050307088,0.022400323,59
-0.06977491,0.09964433,0.067293696,0.0822238,0.039862778,-0.015909368,0.124643505,0.14387685,-0.19210155,-0.092354126,0.059783246,-0.09008494,0.007342916,0.009972172,0.0955265,-0.035132617,0.101524934,0.014447816,-0.0870356,-0.2668768,0.027907375,0.029470121,0.22892448,-0.079518594,-0.034663405,0.08803691,-0.06765292,-0.020957433,-0.06816199,0.034717858,0.107593134,-0.1000566,0.021857623,-0.03211088,-0.034041468,0.05310401,-0.0575133,0.07660942,-0.031012494,-0.11887136,0.089233,-0.017913934,-0.11862503,0.09384981,0.0035183076,-0.04306341,-0.09995247,-0.024339844,0.010937531,0.0307548,-0.00868308,-0.09394549,-0.039275926,-0.06351699,-0.041495584,-0.06791982,-0.016643835,-0.1213273,0.007934669,-0.10243002,-0.07942408,-0.036940236,0.15198101,-0.020813582,-0.13318028,0.17642997,0.02023613,0.13373362,-0.15165567,-0.043242615,0.02431189,0.21831185,0.012077269,0.0654715,0.031393934,0.020948978,0.090965495,0.012410719,-0.020381456,-0.0853787,-0.069659986,-0.06428506,0.08184272,0.04569294,-0.003915482,-0.09996785,0.07085749,-0.04542196,-0.049660545,0.00033534874,0.047869083,0.038797032,0.07043287,0.015940879,0.14111188,0.08376386,0.095399514,0.011417988,0.058073416,0.026437158,60
-0.07048606,0.100902975,0.06957348,0.07391487,0.035969168,-0.018094867,0.12400795,0.14277919,-0.18763897,-0.09762859,0.0617479,-0.088629514,0.00910195,0.004470906,0.09769806,-0.032483242,0.10653581,0.008351027,-0.08752603,-0.26511776,0.025301628,0.031174833,0.22804461,-0.082228236,-0.041514084,0.08992671,-0.067039974,-0.024961328,-0.062396485,0.03603379,0.10949835,-0.103849515,0.021254804,-0.03291156,-0.03885418,0.0585549,-0.05561409,0.07802332,-0.033701282,-0.12052305,0.09594471,-0.014219731,-0.11460481,0.09491834,0.008240494,-0.046043396,-0.10168154,-0.027708396,0.009634484,0.031363256,-0.008266401,-0.09128705,-0.04043631,-0.067800544,-0.04145619,-0.0668093,-0.0123599395,-0.114580646,0.01465294,-0.10234334,-0.08266744,-0.039038964,0.15657243,-0.018730879,-0.1307916,0.17476633,0.017288012,0.13153069,-0.15373972,-0.047103163,0.022788566,0.21521996,0.016262725,0.06738369,0.03035565,0.015539588,0.091766976,0.012892066,-0.022928149,-0.08121725,-0.06610304,-0.06289034,0.085685626,0.046818383,0.0023537457,-0.100174405,0.067716405,-0.043172747,-0.05189776,0.0008704028,0.04298476,0.03686518,0.06430112,0.012051592,0.13713385,0.08211439,0.09150512,0.016033836,0.06446005,0.025943737,61
-0.07216863,0.104291804,0.06461387,0.08540928,0.043659437,-0.01502188,0.12215966,0.13807367,-0.18949059,-0.09365002,0.06323147,-0.09288751,0.008916805,0.0067011663,0.10199597,-0.031035896,0.10260822,0.012175969,-0.08651327,-0.26207128,0.029464023,0.03209613,0.2280797,-0.08144472,-0.03757759,0.091502674,-0.06523945,-0.021204079,-0.068702854,0.031610817,0.11146736,-0.104947135,0.01844081,-0.036572967,-0.035034947,0.051702064,-0.05545043,0.08685547,-0.031860895,-0.11499433,0.09697442,-0.01960238,-0.12080052,0.099769674,0.009287542,-0.043764625,-0.1049829,-0.025634544,0.015554013,0.028845998,-0.006578287,-0.09332174,-0.033798087,-0.06902912,-0.045090232,-0.0629259,-0.015726846,-0.11664866,0.008492955,-0.10349728,-0.07772798,-0.031995807,0.15036775,-0.018831959,-0.12797806,0.17323703,0.019148828,0.13389182,-0.14656775,-0.0447284,0.02217659,0.21274376,0.012790119,0.06591289,0.0290579,0.019795887,0.09056626,0.014611261,-0.017716365,-0.088415824,-0.07420097,-0.07097923,0.08299533,0.04179936,0.00046384442,-0.101438604,0.06997395,-0.041463666,-0.0508906,-0.0032536995,0.043638416,0.03949625,0.06891053,0.01826401,0.14307286,0.08258427,0.096653156,0.016219774,0.056659017,0.022442404,62
-0.07458704,0.10082407,0.066702835,0.07764321,0.0348145,-0.014693379,0.12071292,0.14196143,-0.1883358,-0.0937209,0.0575313,-0.08795961,0.007982037,0.008750017,0.09606205,-0.03398086,0.10695584,0.012589929,-0.09323554,-0.26997054,0.025641574,0.030795034,0.23096393,-0.07813595,-0.041510697,0.08929588,-0.06544399,-0.025754264,-0.06681539,0.037665498,0.11317543,-0.10285327,0.021592053,-0.034456026,-0.03614461,0.056032855,-0.05451333,0.07695631,-0.033694137,-0.11951543,0.0927466,-0.01673882,-0.11472672,0.094888635,0.008583671,-0.047068484,-0.099791735,-0.028915612,0.012854085,0.029969966,-0.008451111,-0.09538786,-0.038819455,-0.064997844,-0.044694714,-0.06337764,-0.012565406,-0.11565304,0.010306521,-0.10313117,-0.07450346,-0.03623905,0.153528,-0.021052688,-0.13110457,0.17447028,0.019532433,0.12957783,-0.15238068,-0.04251736,0.022758339,0.2140507,0.012977495,0.06733848,0.03213296,0.01879422,0.089773834,0.015530277,-0.02354304,-0.08361219,-0.06660336,-0.06599047,0.07885928,0.04880829,-0.0032062468,-0.10112665,0.066341944,-0.041110735,-0.05314403,0.0020013798,0.0445165,0.039487384,0.066627175,0.010887441,0.14048027,0.08165191,0.09509895,0.010640579,0.058000613,0.025135407,63
-0.07168849,0.09709634,0.07001231,0.07818617,0.04471982,-0.014856538,0.122770615,0.1439152,-0.18620412,-0.09778125,0.056572728,-0.09332931,0.008436261,0.008944186,0.10105773,-0.035174634,0.099277444,0.011782162,-0.087850265,-0.2629467,0.028895257,0.03341743,0.22396469,-0.08024647,-0.036630403,0.0908927,-0.06496194,-0.02723336,-0.065359026,0.036092553,0.106631085,-0.105173446,0.01702926,-0.037040442,-0.037744105,0.056983516,-0.057558704,0.08295472,-0.028550806,-0.1260029,0.09105657,-0.01865863,-0.11830682,0.09913747,0.0053221914,-0.05146777,-0.10205601,-0.027134506,0.0152863115,0.030665576,-0.005404922,-0.09741573,-0.038379684,-0.070256844,-0.039528355,-0.056040745,-0.013105276,-0.11640868,0.011440889,-0.10297345,-0.081873454,-0.033807166,0.15443264,-0.01999773,-0.12997063,0.1779944,0.022074154,0.13059492,-0.15298413,-0.04197201,0.02689158,0.21342589,0.014138287,0.062702,0.030759728,0.01621806,0.09226985,0.012204669,-0.02524268,-0.08398967,-0.069754906,-0.06457171,0.08255563,0.045073867,0.003229995,-0.09704301,0.066199906,-0.04391591,-0.05285251,0.0022635336,0.048742536,0.036391217,0.0719673,0.013415226,0.14035022,0.08489798,0.0898202,0.013369483,0.056049556,0.024679642,64
